primary_sta,secondary_sta,orbitNumber_primary,orbitDirection_primary,ascendingNodeDate_primary,startTimeFromAscendingNode_primary,completionTimeFromAscendingNode_primary,dataTakeID_primary,primaryImageSelectionInformation_secondary,normalBaseline_secondary,averageRangeCoregistrationShift_secondary,averageAzimuthCoregistrationShift_secondary,orbitNumber_secondary,orbitDirection_secondary,ascendingNodeDate_secondary,startTimeFromAscendingNode_secondary,completionTimeFromAscendingNode_secondary,dataTakeID_secondary,centerLat_secondary,centerLon_secondary,mean(|coh|),min(|coh|),max(|coh|),median(|coh|),frame,phaseCorrectionMode,date_primary,date_secondary
BIO_S1_STA__1S_20250609T154709_20250609T154730_C_G___M___C___T____F175_01_DGWWFV,BIO_S1_STA__1S_20250621T154710_20250621T154731_C_G___M___C___T____F175_01_DGWWG5,606,DESCENDING,2025-06-09T14:52:07.204Z,3302280,3323077,4967605,Geometry,-567.0610455055125,252.8599095381702,-108.5384867536987,782,DESCENDING,2025-06-09T14:52:07.204Z,3302280,3323077,6409397,-23.12107,32.478136,0.8313756589221477,0.0011971086718632984,0.9999999999999999,0.8418283636966577,175,None,20250609T154709,20250621T154710
BIO_S1_STA__1S_20250612T171336_20250612T171357_C_G___M___C___T____F138_01_DGWZ9K,BIO_S1_STA__1S_20250609T171337_20250609T171357_C_G___M___C___T____F138_01_DGWZ7V,651,DESCENDING,2025-06-12T16:30:17.857Z,2599035,2619799,5335409,Geometry,-45.83932501887893,70.83136259816949,-1718.1757826651096,607,DESCENDING,2025-06-12T16:30:17.857Z,2599035,2619799,4974961,19.615869,17.214552,0.8233877061546949,0.00034221130883446487,0.9999999999999999,0.8701804620713542,138,None,20250612T171336,20250609T171337
BIO_S1_STA__1S_20250612T171356_20250612T171416_C_G___M___C___T____F139_01_DGWUR9,BIO_S1_STA__1S_20250609T171356_20250609T171417_C_G___M___C___T____F139_01_DGWURQ,651,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,5335409,Geometry,-46.40152960332689,71.793053020698,-897.7246774570893,607,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,4974961,18.448096,16.921498,0.7647715597629763,0.000952786044945955,0.9999999999999999,0.8118343435906795,139,None,20250612T171356,20250609T171356
BIO_S1_STA__1S_20250612T171356_20250612T171416_C_G___M___C___T____F139_01_DGWUR9,BIO_S1_STA__1S_20250615T171355_20250615T171416_C_G___M___C___T____F139_01_DGWURI,651,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,5335409,Geometry,341.5399487945144,-181.4276988097992,51.49256186347646,695,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,5695857,18.448096,16.921498,0.7205470278944835,0.00040727580518055306,0.9999999999999999,0.7640264024361679,139,None,20250612T171356,20250615T171355
BIO_S1_STA__1S_20250612T171356_20250612T171416_C_G___M___C___T____F139_01_DGWUR9,BIO_S1_STA__1S_20250618T171355_20250618T171416_C_G___M___C___T____F139_01_DGWUS7,651,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,5335409,Geometry,302.3823619182298,3.194377851412387,-271.2277301203681,739,DESCENDING,2025-06-12T16:30:17.857Z,2618317,2639081,6056305,18.448096,16.921498,0.7368797806773772,0.0006674073739987981,0.9999999999999999,0.7741400615322225,139,None,20250612T171356,20250618T171355
BIO_S1_STA__1S_20250612T171452_20250612T171513_C_G___M___C___T____F142_01_DGX6V3,BIO_S1_STA__1S_20250609T171453_20250609T171513_C_G___M___C___T____F142_01_DGX6UB,651,DESCENDING,2025-06-12T16:30:17.857Z,2675071,2695838,5335409,Geometry,-47.9537321703215,40.9127466800519,-76.84296093707464,607,DESCENDING,2025-06-12T16:30:17.857Z,2675071,2695838,4974961,15.003917,16.099696,0.8351762742292511,0.0046781423917052305,0.9999999999999999,0.8619665662281817,142,None,20250612T171452,20250609T171453
BIO_S1_STA__1S_20250612T171452_20250612T171513_C_G___M___C___T____F142_01_DGX6V3,BIO_S1_STA__1S_20250618T171452_20250618T171513_C_G___M___C___T____F142_01_DGX6VZ,651,DESCENDING,2025-06-12T16:30:17.857Z,2675071,2695838,5335409,Geometry,295.76116871739265,-13.158653697097733,300.1970555414291,739,DESCENDING,2025-06-12T16:30:17.857Z,2675071,2695838,6056305,15.003917,16.099696,0.8029514631055044,0.0014766811744830219,0.9999999999999999,0.8319325306315295,142,None,20250612T171452,20250618T171452
BIO_S1_STA__1S_20250612T171627_20250612T171648_C_G___M___C___T____F147_01_DGX5IL,BIO_S1_STA__1S_20250609T171627_20250609T171648_C_G___M___C___T____F147_01_DGX5IW,651,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,5335409,Geometry,-50.232738285671154,27.241031232734827,-364.639256824224,607,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,4974961,9.254434,14.790692,0.8188717768878245,0.00038702735158281816,0.9999999999999999,0.8663189393122451,147,None,20250612T171627,20250609T171627
BIO_S1_STA__1S_20250612T171627_20250612T171648_C_G___M___C___T____F147_01_DGX5IL,BIO_S1_STA__1S_20250615T171626_20250615T171647_C_G___M___C___T____F147_01_DGX5JS,651,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,5335409,Geometry,341.6216111867869,-191.19877945184177,-878.005847156126,695,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,5695857,9.254434,14.790692,0.7630398362863805,0.00082414102338192,0.9999999999999999,0.7903169814707678,147,None,20250612T171627,20250615T171626
BIO_S1_STA__1S_20250612T171627_20250612T171648_C_G___M___C___T____F147_01_DGX5IL,BIO_S1_STA__1S_20250621T171629_20250621T171649_C_G___M___C___T____F147_01_DGX5JH,651,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,5335409,Geometry,-618.9824418166222,315.8533222913765,-872.9469148981613,783,DESCENDING,2025-06-12T16:30:17.857Z,2769695,2790465,6416753,9.254434,14.790692,0.6793738441892017,0.00028274276118045336,0.9999999999999999,0.7299000464898215,147,None,20250612T171627,20250621T171629
BIO_S1_STA__1S_20250609T203642_20250609T203658_C_G___M___C___T____F159_01_DGQL96,BIO_S1_STA__1S_20250612T203642_20250612T203658_C_G___M___C___T____F159_01_DGQL9P,609,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,4991919,Geometry,40.09100831943425,-36.57939797364559,-567.8538771617848,653,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,5352367,-4.774903,-37.316255,0.5324161552674866,1.842549318843511e-05,0.9999999999999999,0.48546019192274936,159,None,20250609T203642,20250612T203642
BIO_S1_STA__1S_20250609T203642_20250609T203658_C_G___M___C___T____F159_01_DGQL96,BIO_S1_STA__1S_20250618T203642_20250618T203657_C_G___M___C___T____F159_01_DGQL9C,609,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,4991919,Geometry,232.66187213146597,-24.655154632441878,-145.338099692969,741,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,6073263,-4.774903,-37.316255,0.5313622411858485,7.555050824355863e-05,0.9999999999999999,0.47363024305763346,159,None,20250609T203642,20250618T203642
BIO_S1_STA__1S_20250609T203642_20250609T203658_C_G___M___C___T____F159_01_DGQL96,BIO_S1_STA__1S_20250621T203644_20250621T203659_C_G___M___C___T____F159_01_DGQL9W,609,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,4991919,Geometry,-645.0391337773984,276.05737166271155,-700.4244081296853,785,DESCENDING,2025-06-09T19:46:39.765Z,3002865,3018653,6433711,-4.774903,-37.316255,0.44222241046911986,5.095610866386325e-05,0.9999999999999999,0.40036233172299807,159,None,20250609T203642,20250621T203644
BIO_S1_STA__1S_20250609T221332_20250609T221353_C_G___M___C___T____F155_01_DGR4SZ,BIO_S1_STA__1S_20250612T221332_20250612T221353_C_G___M___C___T____F155_01_DGR4T9,610,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,4999876,Geometry,32.0280401893652,-64.70925480138426,2.583925984626603,654,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,5360324,-0.012479,-60.857759,0.8364709198253713,0.00012910635686540697,0.9999999999999999,0.8917278904465759,155,None,20250609T221332,20250612T221332
BIO_S1_STA__1S_20250609T221332_20250609T221353_C_G___M___C___T____F155_01_DGR4SZ,BIO_S1_STA__1S_20250615T221331_20250615T221352_C_G___M___C___T____F155_01_DGR4TS,610,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,4999876,Geometry,416.9485892941801,-246.78933286342763,79.73274802971862,698,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,5720772,-0.012479,-60.857759,0.7649854077831684,0.0003017545180236346,0.9999999999999999,0.8100498126331943,155,None,20250609T221332,20250615T221331
BIO_S1_STA__1S_20250609T221332_20250609T221353_C_G___M___C___T____F155_01_DGR4SZ,BIO_S1_STA__1S_20250621T221334_20250621T221355_C_G___M___C___T____F155_01_DGR4TJ,610,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,4999876,Geometry,-659.9743779083976,302.73988603646586,-173.09215951157165,786,DESCENDING,2025-06-09T21:24:50.604Z,2922106,2942883,6441668,-0.012479,-60.857759,0.652063810701143,5.494151802253941e-05,0.9999999999999999,0.6911641108157581,155,None,20250609T221332,20250621T221334
BIO_S1_STA__1S_20250609T221507_20250609T221528_C_G___M___C___T____F160_01_DGR6U2,BIO_S1_STA__1S_20250612T221507_20250612T221528_C_G___M___C___T____F160_01_DGR6UK,610,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,4999876,Geometry,32.240027397785,-62.535509885255095,29.993569925546115,654,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,5360324,-5.791085,-62.070188,0.9026688750268739,0.00018900572470555778,0.9999999999999999,0.9521801619440836,160,None,20250609T221507,20250612T221507
BIO_S1_STA__1S_20250609T221507_20250609T221528_C_G___M___C___T____F160_01_DGR6U2,BIO_S1_STA__1S_20250615T221506_20250615T221527_C_G___M___C___T____F160_01_DGR6UT,610,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,4999876,Geometry,406.6014028814428,-240.79540736107953,157.10822039102854,698,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,5720772,-5.791085,-62.070188,0.7841114026357549,0.0001078180885291338,0.9999999999999999,0.827338904203949,160,None,20250609T221507,20250615T221506
BIO_S1_STA__1S_20250609T221507_20250609T221528_C_G___M___C___T____F160_01_DGR6U2,BIO_S1_STA__1S_20250621T221509_20250621T221530_C_G___M___C___T____F160_01_DGR6V2,610,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,4999876,Geometry,-667.2421965842001,293.5043457573456,-96.41556410500402,786,DESCENDING,2025-06-09T21:24:50.604Z,3017088,3037869,6441668,-5.791085,-62.070188,0.5405627607876449,0.00015188345130225653,0.9999999999999999,0.5567130748879631,160,None,20250609T221507,20250621T221509
BIO_S1_STA__1S_20250609T221836_20250609T221857_C_G___M___C___T____F171_01_DGR6EM,BIO_S1_STA__1S_20250612T221836_20250612T221857_C_G___M___C___T____F171_01_DGR6ED,610,DESCENDING,2025-06-09T21:24:50.604Z,3226090,3246882,4999876,Geometry,31.44076169289008,5.947078740614302,783.0965051244866,654,DESCENDING,2025-06-09T21:24:50.604Z,3226090,3246882,5360324,-18.511213,-64.642982,0.8092626102662278,0.0005694945582854996,0.9999999999999999,0.8710464618211642,171,None,20250609T221836,20250612T221836
BIO_S1_STA__1S_20250612T222146_20250612T222207_C_G___M___C___T____F181_01_DGQQFB,BIO_S1_STA__1S_20250609T222146_20250609T222207_C_G___M___C___T____F181_01_DGQQFT,654,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,5360324,Geometry,-29.301574172146523,20.679626412194416,-31.89889071181628,610,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,4999876,-30.032448,-67.169007,0.8841291775365973,0.0017945740253886913,0.9999999999999999,0.9068628240292076,181,None,20250612T222146,20250609T222146
BIO_S1_STA__1S_20250612T222146_20250612T222207_C_G___M___C___T____F181_01_DGQQFB,BIO_S1_STA__1S_20250615T222145_20250615T222206_C_G___M___C___T____F181_01_DGQQES,654,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,5360324,Geometry,287.4980041393861,-157.63638989271809,79.24810849504034,698,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,5720772,-30.032448,-67.169007,0.7944454791829509,0.00020938982182055327,0.9999999999999999,0.8342343919390729,181,None,20250612T222146,20250615T222145
BIO_S1_STA__1S_20250612T222146_20250612T222207_C_G___M___C___T____F181_01_DGQQFB,BIO_S1_STA__1S_20250621T222148_20250621T222209_C_G___M___C___T____F181_01_DGQQFJ,654,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,5360324,Geometry,-648.0505960105382,305.54042211161584,-359.57954190520894,786,DESCENDING,2025-06-12T21:24:50.428Z,3416144,3436945,6441668,-30.032448,-67.169007,0.6201858980137167,0.0002637099120773177,0.9999999999999999,0.6935078255915322,181,None,20250612T222146,20250621T222148
BIO_S1_STA__1S_20250612T222419_20250612T222439_C_G___M___C___T____F189_01_DGQZ8B,BIO_S1_STA__1S_20250609T222419_20250609T222440_C_G___M___C___T____F189_01_DGQZ9N,654,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,5360324,Geometry,-26.5999226919099,24.023452790913925,-87.71391831110822,610,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,4999876,-39.24329,-69.379247,0.9071625780427758,0.0002825965116633312,0.9999999999999999,0.9481625622923697,189,None,20250612T222419,20250609T222419
BIO_S1_STA__1S_20250612T222419_20250612T222439_C_G___M___C___T____F189_01_DGQZ8B,BIO_S1_STA__1S_20250615T222418_20250615T222438_C_G___M___C___T____F189_01_DGQZ8K,654,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,5360324,Geometry,239.0351011852632,-135.0578298200994,-19.95528570355813,698,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,5720772,-39.24329,-69.379247,0.5945100552596843,1.7935625984496664e-05,0.9999999999999999,0.6226401519079849,189,None,20250612T222419,20250615T222418
BIO_S1_STA__1S_20250612T222419_20250612T222439_C_G___M___C___T____F189_01_DGQZ8B,BIO_S1_STA__1S_20250621T222420_20250621T222441_C_G___M___C___T____F189_01_DGQZ94,654,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,5360324,Geometry,-595.6424124944347,274.67217821798675,-125.42929351484203,786,DESCENDING,2025-06-12T21:24:50.428Z,3568592,3589401,6441668,-39.24329,-69.379247,0.6319798280189428,7.638031508547111e-05,0.9999999999999999,0.7181238295960021,189,None,20250612T222419,20250621T222420
BIO_S1_STA__1S_20250618T222710_20250618T222730_C_G___M___C___T____F198_01_DGQL78,BIO_S1_STA__1S_20250609T222710_20250609T222731_C_G___M___C___T____F198_01_DGQL7S,742,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,6081220,Geometry,-12.723764456205412,-39.696531948730645,705.1176550730976,610,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,4999876,-49.537898,-72.314317,0.4429996501304745,1.1282700588589525e-05,0.9999999999999999,0.44024987630992096,198,None,20250618T222710,20250609T222710
BIO_S1_STA__1S_20250618T222710_20250618T222730_C_G___M___C___T____F198_01_DGQL78,BIO_S1_STA__1S_20250612T222710_20250612T222731_C_G___M___C___T____F198_01_DGQL6W,742,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,6081220,Geometry,9.828909218273383,-60.67954517059921,430.9372775643557,654,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,5360324,-49.537898,-72.314317,0.4950497352609676,0.00010131123530852246,0.9999999999999999,0.509016461690851,198,None,20250618T222710,20250612T222710
BIO_S1_STA__1S_20250618T222710_20250618T222730_C_G___M___C___T____F198_01_DGQL78,BIO_S1_STA__1S_20250615T222709_20250615T222730_C_G___M___C___T____F198_01_DGQL7I,742,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,6081220,Geometry,186.468811788067,-166.20786641864234,443.15770709167435,698,DESCENDING,2025-06-18T21:24:50.177Z,3739906,3760721,5720772,-49.537898,-72.314317,0.46752913586135025,0.00011495723185823466,0.9999999999999999,0.4738560957901677,198,None,20250618T222710,20250615T222709
BIO_S1_STA__1S_20250609T222845_20250609T222854_C_G___M___C___T____F203_01_DGR4FL,BIO_S1_STA__1S_20250615T222844_20250615T222853_C_G___M___C___T____F203_01_DGR4FQ,610,DESCENDING,2025-06-09T21:24:50.604Z,3835128,3844283,4999876,Geometry,161.37692723455942,-103.96577584095797,2160.002955353031,698,DESCENDING,2025-06-09T21:24:50.604Z,3835128,3844283,5720772,-54.88574,-74.21429,0.29423982692424366,2.711348627094511e-05,0.9999999999999999,0.23212899558357686,203,None,20250609T222845,20250615T222844
BIO_S1_STA__1S_20250609T222845_20250609T222854_C_G___M___C___T____F203_01_DGR4FL,BIO_S1_STA__1S_20250618T222845_20250618T222854_C_G___M___C___T____F203_01_DGR4G0,610,DESCENDING,2025-06-09T21:24:50.604Z,3835128,3844283,4999876,Geometry,-12.039395552997528,46.63902127868731,426.77655867071627,742,DESCENDING,2025-06-09T21:24:50.604Z,3835128,3844283,6081220,-54.88574,-74.21429,0.30847347817553156,3.6833867840637804e-05,0.9999999999999999,0.2458191201266612,203,None,20250609T222845,20250618T222845
BIO_S1_STA__1S_20250610T040316_20250610T040336_C_G___M___C___T____F019_01_DGWXE1,BIO_S1_STA__1S_20250613T040316_20250613T040336_C_G___M___C___T____F019_01_DGWXER,614,ASCENDING,2025-06-10T03:57:34.382Z,341846,362607,5030198,Geometry,0.20422302856324492,30.884275331454383,-261.85518072825266,658,ASCENDING,2025-06-10T03:57:34.382Z,341846,362607,5390646,20.84976,23.236632,0.5647918894317703,3.142459618098621e-05,0.9999999999999999,0.5838411034238975,19,None,20250610T040316,20250613T040316
BIO_S1_STA__1S_20250610T040316_20250610T040336_C_G___M___C___T____F019_01_DGWXE1,BIO_S1_STA__1S_20250619T040316_20250619T040336_C_G___M___C___T____F019_01_DGWXEI,614,ASCENDING,2025-06-10T03:57:34.382Z,341846,362607,5030198,Geometry,-3.934815153957427,50.96477999155534,-74.9138575741716,746,ASCENDING,2025-06-10T03:57:34.382Z,341846,362607,6111542,20.84976,23.236632,0.3853995043705411,8.704499895713342e-05,0.9999999999999999,0.36784183240633617,19,None,20250610T040316,20250619T040316
BIO_S1_STA__1S_20250613T084816_20250613T084836_C_G___M___C___T____F299_01_DGQPZN,BIO_S1_STA__1S_20250610T084816_20250610T084836_C_G___M___C___T____F299_01_DGQQ04,660,ASCENDING,2025-06-13T07:13:55.949Z,5660635,5680916,5412369,Geometry,-2.262469394932844,-56.19455547124094,573.4103852222245,616,ASCENDING,2025-06-13T07:13:55.949Z,5660635,5680916,5051921,-13.932266,-42.757213,0.6349694388709234,0.000106396759076983,0.9999999999999999,0.6648681967854679,299,None,20250613T084816,20250610T084816
BIO_S1_STA__1S_20250613T084816_20250613T084836_C_G___M___C___T____F299_01_DGQPZN,BIO_S1_STA__1S_20250622T084818_20250622T084838_C_G___M___C___T____F299_01_DGQQ0D,660,ASCENDING,2025-06-13T07:13:55.949Z,5660635,5680916,5412369,Geometry,776.8324667273293,-349.57744084898775,-88.97712238468436,792,ASCENDING,2025-06-13T07:13:55.949Z,5660635,5680916,6493713,-13.932266,-42.757213,0.5082707306768732,0.00012052716751692112,0.9999999999999999,0.518364566326383,299,None,20250613T084816,20250622T084818
BIO_S1_STA__1S_20250619T102824_20250619T102844_C_G___M___C___T____F305_01_DGR1VS,BIO_S1_STA__1S_20250610T102823_20250610T102844_C_G___M___C___T____F305_01_DGR1X2,749,ASCENDING,2025-06-19T08:52:06.963Z,5777041,5797824,6141177,Geometry,-24.315967096859037,-20.523838082685252,-32.09362090138882,617,ASCENDING,2025-06-19T08:52:06.963Z,5777041,5797824,5059833,-6.845128,-68.775129,0.6954499446458889,9.046946775064199e-05,0.9999999999999999,0.7559719975974281,305,None,20250619T102824,20250610T102823
BIO_S1_STA__1S_20250613T102901_20250613T102922_C_G___M___C___T____F307_01_DGQS4I,BIO_S1_STA__1S_20250610T102901_20250610T102922_C_G___M___C___T____F307_01_DGQS4A,661,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5420281,Geometry,-10.646379635636501,-44.112633209418675,30.064971068012287,617,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5059833,-4.532855,-69.256836,0.8815068790955684,0.00020800623370553228,0.9999999999999999,0.9227586776748797,307,None,20250613T102901,20250610T102901
BIO_S1_STA__1S_20250613T102901_20250613T102922_C_G___M___C___T____F307_01_DGQS4I,BIO_S1_STA__1S_20250616T102900_20250616T102921_C_G___M___C___T____F307_01_DGQS3I,661,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5420281,Geometry,-521.7468398403354,206.6411233164068,92.93627915190027,705,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5780729,-4.532855,-69.256836,0.7230143126065759,0.0002023123391445613,0.9999999999999999,0.7451485334942917,307,None,20250613T102901,20250616T102900
BIO_S1_STA__1S_20250613T102901_20250613T102922_C_G___M___C___T____F307_01_DGQS4I,BIO_S1_STA__1S_20250619T102902_20250619T102922_C_G___M___C___T____F307_01_DGQS3R,661,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5420281,Geometry,21.022623655049703,-25.00699081142824,6.42111893567744,749,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,6141177,-4.532855,-69.256836,0.7937757146246315,0.0001856299326047996,0.9999999999999999,0.8557959667848234,307,None,20250613T102901,20250619T102902
BIO_S1_STA__1S_20250613T102901_20250613T102922_C_G___M___C___T____F307_01_DGQS4I,BIO_S1_STA__1S_20250622T102903_20250622T102924_C_G___M___C___T____F307_01_DGQS40,661,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,5420281,Geometry,822.0859860466726,-359.6063730404244,-152.62181860525956,793,ASCENDING,2025-06-13T08:52:06.786Z,5814994,5835776,6501625,-4.532855,-69.256836,0.6328647976558943,0.00024922418488847035,0.9999999999999999,0.6517245282393719,307,None,20250613T102901,20250622T102903
BIO_S1_STA__1S_20250613T160809_20250613T160830_C_G___M___C___T____F138_01_DGWQ24,BIO_S1_STA__1S_20250610T160809_20250610T160830_C_G___M___C___T____F138_01_DGWQ2N,665,DESCENDING,2025-06-13T15:24:50.532Z,2599353,2620116,5450224,Geometry,20.770127105786415,23.00335496711024,-41.62896368255774,621,DESCENDING,2025-06-13T15:24:50.532Z,2599353,2620116,5089776,19.599394,33.564915,0.36354827205797496,4.865670275278582e-05,0.9999999999999999,0.3162464846575148,138,None,20250613T160809,20250610T160809
BIO_S1_STA__1S_20250613T160809_20250613T160830_C_G___M___C___T____F138_01_DGWQ24,BIO_S1_STA__1S_20250622T160812_20250622T160832_C_G___M___C___T____F138_01_DGWQ2E,665,DESCENDING,2025-06-13T15:24:50.532Z,2599353,2620116,5450224,Geometry,-799.5671969227609,432.66298579034725,-470.59751403753813,797,DESCENDING,2025-06-13T15:24:50.532Z,2599353,2620116,6531568,19.599394,33.564915,0.33028063879844116,5.705957147389589e-05,0.9999999999999999,0.291095001240405,138,None,20250613T160809,20250622T160812
BIO_S1_STA__1S_20250613T162157_20250613T162207_C_G___M___C___T____F181_01_DGWPRE,BIO_S1_STA__1S_20250610T162157_20250610T162207_C_G___M___C___T____F181_01_DGWPRI,665,DESCENDING,2025-06-13T15:24:50.532Z,3427075,3437134,5451095,Geometry,39.66678278726561,13.243945638846006,282.1776264346051,621,DESCENDING,2025-06-13T15:24:50.532Z,3427075,3437134,5090647,-30.359711,22.711643,0.9514315514476844,0.001476082966219237,0.9999999999999999,0.9572134736717555,181,None,20250613T162157,20250610T162157
BIO_S1_STA__1S_20250613T162157_20250613T162207_C_G___M___C___T____F181_01_DGWPRE,BIO_S1_STA__1S_20250622T162159_20250622T162209_C_G___M___C___T____F181_01_DGWPRU,665,DESCENDING,2025-06-13T15:24:50.532Z,3427075,3437134,5451095,Geometry,-776.7928213629449,360.0041471067721,-540.5605547856903,797,DESCENDING,2025-06-13T15:24:50.532Z,3427075,3437134,6532439,-30.359711,22.711643,0.5423075332713608,0.00023109941908103977,0.9999999999999999,0.553935226781446,181,None,20250613T162157,20250622T162159
BIO_S1_STA__1S_20250613T224829_20250613T224849_C_G___M___C___T____F162_01_DGR7PB,BIO_S1_STA__1S_20250610T224829_20250610T224849_C_G___M___C___T____F162_01_DGR7OB,669,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,5483228,Geometry,45.87816083660327,30.093646738990547,-49.09823797496074,625,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,5122780,-8.10478,-70.724722,0.9085187636300726,0.004099393762779445,0.9999999999999999,0.9209329653226977,162,None,20250613T224829,20250610T224829
BIO_S1_STA__1S_20250613T224829_20250613T224849_C_G___M___C___T____F162_01_DGR7PB,BIO_S1_STA__1S_20250619T224829_20250619T224850_C_G___M___C___T____F162_01_DGR7OU,669,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,5483228,Geometry,-213.66214096319445,204.17200953880098,-100.7047479544127,757,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,6204124,-8.10478,-70.724722,0.8639604125840304,0.0005909481850152646,0.9999999999999999,0.875932246189223,162,None,20250613T224829,20250619T224829
BIO_S1_STA__1S_20250613T224829_20250613T224849_C_G___M___C___T____F162_01_DGR7PB,BIO_S1_STA__1S_20250622T224831_20250622T224852_C_G___M___C___T____F162_01_DGR7OK,669,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,5483228,Geometry,-946.1128027526805,462.82204903705286,-239.3342028019889,801,DESCENDING,2025-06-13T21:57:33.966Z,3055096,3075879,6564572,-8.10478,-70.724722,0.5753870640838151,0.0004994865172802431,0.9999999999999999,0.5835529376356254,162,None,20250613T224829,20250622T224831
BIO_S1_STA__1S_20250613T225157_20250613T225212_C_G___M___C___T____F173_01_DGQYNH,BIO_S1_STA__1S_20250610T225158_20250610T225212_C_G___M___C___T____F173_01_DGQYO1,669,DESCENDING,2025-06-13T21:57:33.966Z,3264023,3278677,5483228,Geometry,51.278109036785544,7.264763038701829,-885.6900429422132,625,DESCENDING,2025-06-13T21:57:33.966Z,3264023,3278677,5122780,-20.619119,-73.319279,0.2946784640063179,9.249832892783176e-05,0.9999999999999999,0.2263588735850574,173,None,20250613T225157,20250610T225158
BIO_S1_STA__1S_20250613T225157_20250613T225212_C_G___M___C___T____F173_01_DGQYNH,BIO_S1_STA__1S_20250619T225158_20250619T225213_C_G___M___C___T____F173_01_DGQYNU,669,DESCENDING,2025-06-13T21:57:33.966Z,3264023,3278677,5483228,Geometry,-232.92112301651235,190.41674933559696,-867.2239888932387,757,DESCENDING,2025-06-13T21:57:33.966Z,3264023,3278677,6204124,-20.619119,-73.319279,0.2970168770617497,7.209136903012721e-05,0.9999999999999999,0.22916004366444964,173,None,20250613T225157,20250619T225158
BIO_S1_STA__1S_20250614T025116_20250614T025130_C_G___M___C___T____F308_01_DGXA0X,BIO_S1_STA__1S_20250611T025116_20250611T025130_C_G___M___C___T____F308_01_DGXA1P,671,ASCENDING,2025-06-14T01:13:55.860Z,5840951,5854881,5502661,Geometry,-41.196402429941536,-31.134055274295413,-34.335522176683526,627,ASCENDING,2025-06-14T01:13:55.860Z,5840951,5854881,5142213,-3.169066,45.002708,0.24483884181820695,5.001420242113013e-05,0.9999999999999999,0.21554699748335282,308,None,20250614T025116,20250611T025116
